#block	written	holding	exposure	total CB	total SB	total debt
4536	214010930171077912466	241725780433080688640	0.00	1498303578109407920128000.00	1498303578525999883616256.00	0.00
4548	214010930171077912466	241725780433080688640	0.00	1498166267445940647362560.00	1498166267865000069562368.00	0.00
4557	214010930171077912466	241725780433080688640	0.00	1497787790712238543732736.00	1497787791131999924649984.00	0.00
4564	214010930171077912466	241725780433080688640	0.00	1496695403988973195886592.00	1496695404410999903617024.00	0.00
4602	214010930171077912466	241725780433080688640	0.00	1496400950351901235347456.00	1496400950775000074289152.00	0.00
4614	214010930171077912466	241725780433080688640	0.00	1496146691541281007468544.00	1496146691966000122822656.00	0.00
4621	214010930171077912466	241725780433080688640	0.00	1495109260109779237339136.00	1495109260538000093216768.00	0.00
4632	214010930171077912466	241725780433080688640	0.00	1495069635286932291321856.00	1495069635716999983136768.00	0.00
4667	214010930171077912466	241725780433080688640	0.00	1494066237796202693263360.00	1494066238227999914721280.00	0.00
4674	214010930171077912466	241725780433080688640	0.00	1494006673106395132329984.00	1494006673539000076075008.00	0.00
4678	214010930171077912466	241725780433080688640	0.00	1493351840144279618977792.00	1493351840577999912042496.00	0.00
4683	214010930171077912466	241725780433080688640	0.00	1492966145201848895668224.00	1492966145636999949713408.00	0.00
4716	214010930171077912466	241725780433080688640	0.00	1492948190902800412049408.00	1492948191338000052912128.00	0.00
4723	214010930171077912466	241725780433080688640	0.00	1492721813507790904229888.00	1492721813944000130842624.00	0.00
4734	214010930171077912466	241725780433080688640	0.00	1490668452898738437881856.00	1490668453335000009408512.00	0.00
4741	214010930171077912466	241725780433080688640	0.00	1488944891971731223216128.00	1488944892409999886647296.00	0.00
4775	214010930171077912466	241725780433080688640	0.00	1488927657139930998505472.00	1488927657578999868030976.00	0.00
4781	214010930171077912466	241725780433080688640	0.00	1488896727779181697433600.00	1488896728219000038752256.00	0.00
4820	213859040575127343735	241725780433080688640	0.00	1488075278548011858264064.00	1488075278989999963373568.00	0.00
4829	213859040575127343735	241725780433080688640	0.00	1487727698211626366795776.00	1487727698654999867293696.00	0.00
4841	213859040575127343735	241725780433080688640	0.00	1487689376131008933396480.00	1487689376575000103878656.00	0.00
4851	213859040575127343735	241725780433080688640	0.00	1487448102050820310171648.00	1487448102496000112852992.00	0.00
4887	213859040575127343735	241725780433080688640	0.00	1486110400146440804368384.00	1486110400593000096858112.00	0.00
4894	213859040575127343735	241725780433080688640	0.00	1484988402271534859681792.00	1484988402719000121835520.00	0.00
4904	213859040575127343735	241725780433080688640	0.00	1484604032769864562114560.00	1484604033219000029675520.00	0.00
4943	213859040575127343735	241725780433080688640	0.00	1483616096814157558448128.00	1483616097265000007073792.00	0.00
4953	213859040575127343735	241725780433080688640	0.00	1483110762938472689827840.00	1483110763391000107810816.00	0.00
4989	213371408419945663711	241725780433080688640	0.00	1483094462000755950747648.00	1483094462454000091398144.00	0.00
5000	213371408419945663711	241725780433080688640	0.00	1482823291724605637525504.00	1482823292179999946178560.00	0.00
5009	213371408419945663711	241725780433080688640	0.00	1482484666073675605213184.00	1482484666530000042721280.00	0.00
5016	213371408419945663711	241725780433080688640	0.00	1482484666073675605213184.00	1482484666530000042721280.00	0.00
5054	213208542014642336943	241725780433080688640	0.00	1481835069723916464291840.00	1481835070181999959343104.00	0.00
5070	213208542014642336943	241725780433080688640	0.00	1481109111289284514545664.00	1481109111752000131825664.00	0.00
5077	213208542014642336943	241725780433080688640	0.00	1481109020889441007304704.00	1481109021353000048787456.00	0.00
5117	213192859984450352492	241725780433080688640	0.00	1478779721469789158244352.00	1478779721936999995670528.00	0.00
5129	213192859984450352492	241725780433080688640	0.00	1477958809240148253868032.00	1477958809709000037236736.00	0.00
5139	213192859984450352492	241725780433080688640	0.00	1477648364133438451613696.00	1477648364603999900401664.00	0.00
5149	213192859984450352492	241725780433080688640	0.00	1477316392417063595933696.00	1477316392888999971127296.00	0.00
5187	213192859984450352492	241725780433080688640	0.00	1476094224946382506033152.00	1476094225420000092487680.00	0.00
5194	213192859984450352492	241725780433080688640	0.00	1476056517043635169001472.00	1476056517518000079765504.00	0.00
5203	213192859984450352492	241725780433080688640	0.00	1476027908550962261786624.00	1476027909025999871803392.00	0.00
5211	213192859984450352492	241725780433080688640	0.00	1473466403229151015206912.00	1473466403706999949754368.00	0.00
5250	213192859984450352492	241725780433080688640	0.00	1473084012988937212526592.00	1473084013468999934279680.00	0.00
5253	213192859984450352492	241725780433080688640	0.00	1472727443487168065961984.00	1472727443968000123731968.00	0.00
5261	213192859984450352492	241725780433080688640	0.00	1472635229821098650501120.00	1472635230304000077201408.00	0.00
5295	213192859984450352492	241725780433080688640	0.00	1472382252215644895313920.00	1472382252698999977934848.00	0.00
5307	213192859984450352492	241725780433080688640	0.00	1471643210284024771641344.00	1471643210771999896895488.00	0.00
5312	213192859984450352492	241725780433080688640	0.00	1471611383055920171843584.00	1471611383543999986925568.00	0.00
5324	213192859984450352492	241725780433080688640	0.00	1471351326018397488021504.00	1471351326507999869009920.00	0.00
5357	213192859984450352492	241725780433080688640	0.00	1471218100324549168988160.00	1471218100815000074452992.00	0.00
5365	213192859984450352492	241725780433080688640	0.00	1470986039705852975251456.00	1470986040198000124362752.00	0.00
5368	213192859984450352492	241725780433080688640	0.00	1470979312211130658586624.00	1470979312703999899074560.00	0.00
5379	213192859984450352492	241725780433080688640	0.00	1469948474246571891884032.00	1469948474740999937064960.00	0.00
5415	212704613384370751468	241725780433080688640	0.00	1469213939925645338345472.00	1469213940422999866867712.00	0.00
5427	212704613384370751468	241725780433080688640	0.00	1468949424426146991177728.00	1468949424927000038998016.00	0.00
5434	212704613384370751468	241725780433080688640	0.00	1468937387273781036187648.00	1468937387774999961534464.00	0.00
5444	212704613384370751468	241725780433080688640	0.00	1468662654759161017925632.00	1468662655262999873323008.00	0.00
5453	212704613384370751468	241725780433080688640	0.00	1468654673533066429857792.00	1468654674037999965044736.00	0.00
5486	212262365077313384820	241725780433080688640	0.00	1468638458034420340228096.00	1468638458539999999557632.00	0.00
5492	212262365077313384820	241725780433080688640	0.00	1468625577162116022927360.00	1468625577669000010137600.00	0.00
5501	212262365077313384820	241725780433080688640	0.00	1468103242935613622583296.00	1468103243444000043040768.00	0.00
5509	212262365077313384820	241725780433080688640	0.00	1468005345050777754796032.00	1468005345560000083263488.00	0.00
5544	212259466354427961965	241725780433080688640	0.00	1464992788300689964007424.00	1464992788810999992942592.00	0.00
5553	212259466354427961965	241725780433080688640	0.00	1464821825763158605692928.00	1464821826273999868395520.00	0.00
5561	212259466354427961965	241725780433080688640	0.00	1464821691973944324653056.00	1464821692485000067284992.00	0.00
5570	212259466354427961965	241725780433080688640	0.00	1464141023344623295135744.00	1464141023857000008646656.00	0.00
5607	212147078591333434335	241725780433080688640	0.00	1463872088334577327669248.00	1463872088849000056225792.00	0.00
5616	212147078591333434335	241725780433080688640	0.00	1463616437588554604871680.00	1463616438104999994589184.00	0.00
5627	212147078591333434335	241725780433080688640	0.00	1462839065540097692663808.00	1462839066057999881601024.00	0.00
5636	212147078591333434335	241725780433080688640	0.00	1462525992614518031646720.00	1462525993133000041168896.00	0.00
5676	201514860010482063527	241725780433080688640	0.00	1459019316624207808299008.00	1459019317144999973355520.00	0.00
5689	201514860010482063527	241725780433080688640	0.00	1458669041278792780218368.00	1458669041799999946489856.00	0.00
5697	201514860010482063527	241725780433080688640	0.00	1458538906929759858458624.00	1458538907451000042291200.00	0.00
5709	201514860010482063527	241725780433080688640	0.00	1458371903392945864179712.00	1458371903914999944314880.00	0.00
5744	200228163873771613450	241725780433080688640	0.00	1458351789156300484509696.00	1458351789678999883481088.00	0.00
5754	200228163873771613450	241725780433080688640	0.00	1457930007457509725437952.00	1457930007982000125771776.00	0.00
5762	200228163873771613450	241725780433080688640	0.00	1456731860140517851398144.00	1456731860666000120741888.00	0.00
5774	200228163873771613450	241725780433080688640	0.00	1456475796443179190845440.00	1456475796969999879372800.00	0.00
5807	199423601728624893982	241725780433080688640	0.00	1456275559939225396707328.00	1456275560467000104845312.00	0.00
5816	199423601728624893982	241725780433080688640	0.00	1456018122299395566206976.00	1456018122828000008339456.00	0.00
5826	199423601728624893982	241725780433080688640	0.00	1455977091562877902389248.00	1455977092093000078589952.00	0.00
5831	199423601728624893982	241725780433080688640	0.00	1455977091562877902389248.00	1455977092093000078589952.00	0.00
5844	199423601728624893982	241725780433080688640	0.00	1453728559759689722626048.00	1453728560291999916228608.00	0.00
5876	199423601728624893982	241725780433080688640	0.00	1453728559759689722626048.00	1453728560291999916228608.00	0.00
5886	199423601728624893982	241725780433080688640	0.00	1448228460104072648720384.00	1448228460639000088018944.00	0.00
5919	199423601728624893982	241725780433080688640	0.00	1448167381528680297660416.00	1448167382063999921160192.00	0.00
5923	199423601728624893982	241725780433080688640	0.00	1447992995703388180054016.00	1447992996239000129765376.00	0.00
5932	199423601728624893982	241725780433080688640	0.00	1447711019668866601058304.00	1447711020206000042934272.00	0.00
5941	199423601728624893982	241725780433080688640	0.00	1447559229574892591513600.00	1447559230112999917223936.00	0.00
5945	199423601728624893982	241725780433080688640	0.00	1447550925692468509802496.00	1447550926230999963533312.00	0.00
5955	199245057182077916663	241725780433080688640	0.00	1447367478098591286820864.00	1447367478637999987621888.00	0.00
5988	199245057182077916663	241725780433080688640	0.00	1447252022176923227521024.00	1447252022717000064172032.00	0.00
5992	199245057182077916663	241725780433080688640	0.00	1447079129246694964723712.00	1447079129786999971512320.00	0.00
5999	199245057182077916663	241725780433080688640	0.00	1446757575629486239514624.00	1446757576170000089088000.00	0.00
6007	199245057182077916663	241725780433080688640	0.00	1444175924917287568539648.00	1444175925458000060350464.00	0.00
6017	199245057182077916663	241725780433080688640	0.00	1442653019879632017555456.00	1442653020422999872897024.00	0.00
6023	199245057182077916663	241725780433080688640	0.00	1442634947341030449479680.00	1442634947884999868678144.00	0.00
6059	199245057182077916663	241725780433080688640	0.00	1440210065169612646907904.00	1440210065716000132694016.00	0.00
6064	199245057182077916663	241725780433080688640	0.00	1439749104551845490065408.00	1439749105100000086458368.00	0.00
6072	199245057182077916663	241725780433080688640	0.00	1439696805794758172606464.00	1439696806345000123105280.00	0.00
6082	199245057182077916663	241725780433080688640	0.00	1438363834086984089862144.00	1438363834637999939780608.00	0.00
6094	199245057182077916663	241725780433080688640	0.00	1437941062365986062073856.00	1437941062918999877091328.00	0.00
6125	199245057182077916663	241725780433080688640	0.00	1437869511078941653204992.00	1437869511632000028508160.00	0.00
6134	199245057182077916663	241725780433080688640	0.00	1436303155594582705569792.00	1436303156150000091660288.00	0.00
6169	199245057182077916663	241725780433080688640	0.00	1435226468411615773458432.00	1435226468968999986135040.00	0.00
6178	199245057182077916663	241725780433080688640	0.00	1434526981115077871009792.00	1434526981676000062996480.00	0.00
6189	199245057182077916663	241725780433080688640	0.00	1432270895631959400120320.00	1432270896196000006799360.00	0.00
6220	199245057182077916663	241725780433080688640	0.00	1431502686779308219826176.00	1431502687344999972995072.00	0.00
6230	199245057182077916663	241725780433080688640	0.00	1431221725373677323681792.00	1431221725942000012754944.00	0.00
6238	199245057182077916663	241725780433080688640	0.00	1430726509108049465049088.00	1430726509677999946727424.00	0.00
6248	199245057182077916663	241725780433080688640	0.00	1430639825384081341808640.00	1430639825955000070176768.00	0.00
6279	199245057182077916663	241725780433080688640	0.00	1430488777445720048271360.00	1430488778017000090763264.00	0.00
6285	199245057182077916663	241725780433080688640	0.00	1429656092408629451292672.00	1429656092980999878606848.00	0.00
6297	199245057182077916663	241725780433080688640	0.00	1429654689533267990806528.00	1429654690106000000679936.00	0.00
6302	199245057182077916663	241725780433080688640	0.00	1428475863651645520871424.00	1428475864226999876714496.00	0.00
6322	199245057182077916663	241725780433080688640	0.00	1428467218657587394248704.00	1428467219233000000585728.00	0.00
6327	199245057182077916663	241725780433080688640	0.00	1428276089637909928345600.00	1428276090214000065773568.00	0.00
6338	199245057182077916663	241725780433080688640	0.00	1427802823874233759694848.00	1427802824454000120692736.00	0.00
6369	199245057182077916663	241725780433080688640	0.00	1425741625286593676836864.00	1425741625866999987961856.00	0.00
6375	199245057182077916663	241725780433080688640	0.00	1425430099494308400857088.00	1425430100075000058871808.00	0.00
6386	199245057182077916663	241725780433080688640	0.00	1425015780063327073337344.00	1425015780646000053452800.00	0.00
6413	199245057182077916663	241725780433080688640	0.00	1424760282075360342835200.00	1424760282658999959027712.00	0.00
6423	199245057182077916663	241725780433080688640	0.00	1424167249363204155899904.00	1424167249947000001527808.00	0.00
6434	199245057182077916663	241725780433080688640	0.00	1422119317652013515276288.00	1422119318238000062660608.00	0.00
6444	199245057182077916663	241725780433080688640	0.00	1419236421069896373239808.00	1419236421658000071065600.00	0.00
6451	199245057182077916663	241725780433080688640	0.00	1419132174840925079470080.00	1419132175430999898849280.00	0.00
6473	199245057182077916663	241725780433080688640	0.00	1417935316226412038324224.00	1417935316817000106295296.00	0.00
6476	199245057182077916663	241725780433080688640	0.00	1417934742690828816220160.00	1417934743281999926001664.00	0.00
6485	199245057182077916663	241725780433080688640	0.00	1416577523487423240077312.00	1416577524081000068415488.00	0.00
6510	199245057182077916663	241725780433080688640	0.00	1416577523487423240077312.00	1416577524081000068415488.00	0.00
6518	199245057182077916663	241725780433080688640	0.00	1416566866119134279630848.00	1416566866713999866593280.00	0.00
6544	199245057182077916663	241725780433080688640	0.00	1416300720316331648352256.00	1416300720912000125763584.00	0.00
6551	199245057182077916663	241725780433080688640	0.00	1415959096764209161043968.00	1415959097360999967096832.00	0.00
6556	199245057182077916663	241725780433080688640	0.00	1415371982768401899585536.00	1415371983365999891054592.00	0.00
6564	199245057182077916663	241725780433080688640	0.00	1410575401502726160384000.00	1410575402101999994404864.00	0.00
6585	199245057182077916663	241725780433080688640	0.00	1409544072023635021266944.00	1409544072624000045416448.00	0.00
6591	199245057182077916663	241725780433080688640	0.00	1408627033456088356749312.00	1408627034056999915487232.00	0.00
6597	199245057182077916663	241725780433080688640	0.00	1408627033456088356749312.00	1408627034056999915487232.00	0.00
6605	199245057182077916663	241725780433080688640	0.00	1405441822850485585969152.00	1405441823453999894888448.00	0.00
6629	199245057182077916663	241725780433080688640	0.00	1403779202220682519773184.00	1403779202824999987576832.00	0.00
6635	199245057182077916663	241725780433080688640	0.00	1403626777356388469309440.00	1403626777960999873937408.00	0.00
6648	199245057182077916663	241725780433080688640	0.00	1403505527875673505398784.00	1403505528481999944155136.00	0.00
6656	199245057182077916663	241725780433080688640	0.00	1403085988974372770021376.00	1403085989582000046997504.00	0.00
6685	199245057182077916663	241725780433080688640	0.00	1398469824267011558998016.00	1398469824876000072171520.00	0.00
6690	199245057182077916663	241725780433080688640	0.00	1397963429690444229902336.00	1397963430300999869267968.00	0.00
6696	199245057182077916663	241725780433080688640	0.00	1397698173021628382838784.00	1397698173633000065990656.00	0.00
6703	199245057182077916663	241725780433080688640	0.00	1396604270743931657912320.00	1396604271357000121581568.00	0.00
6729	199245057182077916663	241725780433080688640	0.00	1394590708695846162006016.00	1394590709309999910223872.00	0.00
6737	199245057182077916663	241725780433080688640	0.00	1394223629504563646562304.00	1394223630119000057315328.00	0.00
6743	199245057182077916663	241725780433080688640	0.00	1393770569957479263764480.00	1393770570574000075833344.00	0.00
6752	199245057182077916663	241725780433080688640	0.00	1393489944301423512518656.00	1393489944919000081235968.00	0.00
6780	199245057182077916663	241725780433080688640	0.00	1392804301066900936327168.00	1392804301686000070950912.00	0.00
6784	199245057182077916663	241725780433080688640	0.00	1392013416734053252464640.00	1392013417354000106258432.00	0.00
6790	199245057182077916663	241725780433080688640	0.00	1391431045614200730681344.00	1391431046234999867047936.00	0.00
6805	199245057182077916663	241725780433080688640	0.00	1390357736366878759059456.00	1390357736988999940046848.00	0.00
6809	199245057182077916663	241725780433080688640	0.00	1389504137563328628129792.00	1389504138187000023875584.00	0.00
6836	199245057182077916663	241725780433080688640	0.00	1386893364656157449256960.00	1386893365281000028897280.00	0.00
6840	199245057182077916663	241725780433080688640	0.00	1386893325903209240199168.00	1386893326528999933870080.00	0.00
6852	199245057182077916663	241725780433080688640	0.00	1386467891883987878019072.00	1386467892513000065597440.00	0.00
6863	199245057182077916663	241725780433080688640	0.00	1386467891883987878019072.00	1386467892513000065597440.00	0.00
6867	199245057182077916663	241725780433080688640	0.00	1386307577674924875055104.00	1386307578305000067039232.00	0.00
6892	199245057182077916663	241725780433080688640	0.00	1385668621440478724751360.00	1385668622071999978536960.00	0.00
6899	199245057182077916663	241725780433080688640	0.00	1385333108768574458036224.00	1385333109401000070873088.00	0.00
6906	199245057182077916663	241725780433080688640	0.00	1385333104765200813260800.00	1385333105398000088252416.00	0.00
6910	199245057182077916663	241725780433080688640	0.00	1385333028302743882694656.00	1385333028936000034832384.00	0.00
6920	199245057182077916663	241725780433080688640	0.00	1385225605144356675649536.00	1385225605779000102223872.00	0.00
6929	199245057182077916663	241725780433080688640	0.00	1384522071543066570784768.00	1384522072179000098160640.00	0.00
6936	199245057182077916663	241725780433080688640	0.00	1380860573561013816786944.00	1380860574199000070094848.00	0.00
6959	199245057182077916663	241725780433080688640	0.00	1380858665276302438694912.00	1380858665915999968034816.00	0.00
6968	199245057182077916663	241725780433080688640	0.00	1380680844975196105342976.00	1380680845616000125632512.00	0.00
6976	199245057182077916663	241725780433080688640	0.00	1379678474413329629577216.00	1379678475056000081592320.00	0.00
6980	199245057182077916663	241725780433080688640	0.00	1379678474413329629577216.00	1379678475056000081592320.00	0.00
6997	199245057182077916663	241725780433080688640	0.00	1379079200390822783614976.00	1379079201035999885918208.00	0.00
7017	199245057182077916663	241725780433080688640	0.00	1378389234758094449278976.00	1378389235405000007483392.00	0.00
7024	199245057182077916663	241725780433080688640	0.00	1377003897080616866283520.00	1377003897727999971164160.00	0.00
7031	199245057182077916663	241725780433080688640	0.00	1377003897080616866283520.00	1377003897727999971164160.00	0.00
7040	199245057182077916663	241725780433080688640	0.00	1377003197213849952452608.00	1377003197861999977431040.00	0.00
7065	199245057182077916663	241725780433080688640	0.00	1376550869318112613761024.00	1376550869967000030937088.00	0.00
7073	199245057182077916663	241725780433080688640	0.00	1373688670989204848640000.00	1373688671639000114528256.00	0.00
7080	199245057182077916663	241725780433080688640	0.00	1372982306810125852082176.00	1372982307460999960068096.00	0.00
7089	199245057182077916663	241725780433080688640	0.00	1371574605315554767011840.00	1371574605968000027721728.00	0.00
7098	199245057182077916663	241725780433080688640	0.00	1371556085400747997396992.00	1371556086055000097161216.00	0.00
7124	199245057182077916663	241725780433080688640	0.00	1371505810257919174770688.00	1371505810912999934787584.00	0.00
7128	199245057182077916663	241725780433080688640	0.00	1371214489520132088397824.00	1371214490175999901171712.00	0.00
7136	199245057182077916663	241725780433080688640	0.00	1370811753699436599967744.00	1370811754355999929008128.00	0.00
7152	199245057182077916663	241725780433080688640	0.00	1367727178013352392654848.00	1367727178673000045084672.00	0.00
7163	199245057182077916663	241725780433080688640	0.00	1358843828596250494631936.00	1358843829257000074608640.00	0.00
7184	199245057182077916663	241725780433080688640	0.00	1357150543622610878464000.00	1357150544283999871696896.00	0.00
7193	199245057182077916663	241725780433080688640	0.00	1356510143409079065772032.00	1356510144071000098078720.00	0.00
7216	199245057182077916663	241725780433080688640	0.00	1356398890827733360705536.00	1356398891489999869444096.00	0.00
7229	199245057182077916663	241725780433080688640	0.00	1435274928775203420897280.00	1435274929438000089661440.00	0.00
7254	81730903418258099204	93043560210884896512	0.00	1655728802327440947937280.00	1655728802991999895470080.00	0.00
7273	81730903418258099204	93043560210884896512	0.00	1702418011885181190799360.00	1702418012549999983853568.00	0.00
7309	20219683714560882944	20219683714560882944	0.00	1911202663764428490539008.00	1911202664429999976611840.00	0.00
7335	20219683714560882944	20219683714560882944	0.00	2078426611213886268899328.00	2078426611880999916666880.00	0.00
7357	20219683714560882944	20219683714560882944	0.00	2104285242313557560786944.00	2104285242981000041988096.00	0.00
7382	0	0	0.00	2144003353055881150332928.00	2144003353724000088883200.00	0.00
7424	0	0	0.00	2273844396485628808658944.00	2273844397154000076537856.00	0.00
7446	0	0	0.00	2529279970108160954335232.00	2529279970777999758852096.00	0.00
7460	0	0	0.00	2553040571114174323621888.00	2553040571784999896875008.00	0.00
7486	0	0	0.00	2790367276713564757295104.00	2790367277387000060051456.00	0.00
7530	4547085693633152512	4547085693633152512	0.00	2834068578810701820198912.00	2834068579487999909167104.00	0.00
7557	4547085693633152512	4547085693633152512	0.00	2935837280794306429321216.00	2935837281472000192151552.00	0.00
7576	4547085693633152512	4547085693633152512	0.00	3044755222567395939844096.00	3044755223248000079888384.00	0.00
7601	4547085693633152512	4547085693633152512	0.00	3090443067156844400082944.00	3090443067839999750701056.00	0.00
7651	4547085693633152512	4547085693633152512	0.00	3184455201921164577341440.00	3184455202606999987552256.00	0.00
7663	3714319143389773835	4547085693633152512	0.00	3183358614950153312796672.00	3183358615635999997296640.00	0.00
7683	3714319143389773835	4547085693633152512	0.00	3166380171588789419900928.00	3166380172279999981682688.00	0.00
7706	4767206877082689291	5599973427326067968	0.00	3122196902630754749513728.00	3122196903328999930855424.00	0.00
7755	4729381065489231014	5599973427326067968	0.00	3103333879272090607026176.00	3103333879975000122851328.00	0.00
7771	4729381065489231014	5599973427326067968	0.00	3085752076318621900472320.00	3085752077023999948750848.00	0.00
7792	4729381065489231014	5599973427326067968	0.00	3071869638660597133344768.00	3071869639370000102850560.00	0.00
7812	4729381065489231014	5599973427326067968	0.00	3064290145257946093715456.00	3064290145970000131784704.00	0.00
7851	7075578020628380838	7946170382465217792	0.00	3059757428941561379422208.00	3059757429655000007573504.00	0.00
7873	7075578020628380838	7946170382465217792	0.00	3014823158504574288920576.00	3014823159222000257335296.00	0.00
7889	7075578020628380838	7946170382465217792	0.00	3000661689072178226528256.00	3000661689792000249823232.00	0.00
7905	7075578020628380838	7946170382465217792	0.00	2994228304388433419173888.00	2994228305112999770718208.00	0.00
7947	6489509041178032834	7946170382465217792	0.00	2980533680134680762908672.00	2980533680862000188489728.00	0.00
7969	6489509041178032834	7946170382465217792	0.00	2962359176732477732421632.00	2962359177466000164519936.00	0.00
7988	6489509041178032834	7946170382465217792	0.00	2941749935626843955658752.00	2941749936365000120598528.00	0.00
8008	6489509041178032834	7946170382465217792	0.00	2932735810358450644320256.00	2932735811099000179785728.00	0.00
8051	6489509041178032834	7946170382465217792	0.00	2922466953334468812734464.00	2922466954079999973392384.00	0.00
8071	6489509041178032834	7946170382465217792	0.00	2910756700195120887103488.00	2910756700945999818915840.00	0.00
8091	6489509041178032834	7946170382465217792	0.00	2893219824881116171468800.00	2893219825636999813922816.00	0.00
8105	6489509041178032834	7946170382465217792	0.00	2876167645119304932786176.00	2876167645878999821844480.00	0.00
8147	6489509041178032834	7946170382465217792	0.00	2851885799598640525737984.00	2851885800363999939788800.00	0.00
8164	6489509041178032834	7946170382465217792	0.00	2838801301976687390490624.00	2838801302745000131428352.00	0.00
8179	6489509041178032834	7946170382465217792	0.00	2832383688822294874947584.00	2832383689592999912669184.00	0.00
8221	8960721306810289858	10417382648097474816	0.00	2824395080871690551427072.00	2824395081646000140451840.00	0.00
8241	8960721306810289858	10417382648097474816	0.00	2820384405039188916830208.00	2820384405818000168452096.00	0.00
8255	8960721306810289858	10417382648097474816	0.00	2804676138855913840705536.00	2804676139638000004890624.00	0.00
8277	8960721306810289858	10417382648097474816	0.00	2801314719000616079720448.00	2801314719786000241917952.00	0.00
8323	8960721306810289858	10417382648097474816	0.00	2787782128729280101744640.00	2787782129519000033427456.00	0.00
8339	8960721306810289858	10417382648097474816	0.00	2781736599095284452032512.00	2781736599888000123404288.00	0.00
8356	8960721306810289858	10417382648097474816	0.00	2773187346431185902370816.00	2773187347228000046284800.00	0.00
8372	8960721306810289858	10417382648097474816	0.00	2764300165080513916174336.00	2764300165881999910764544.00	0.00
8412	8960721306810289858	10417382648097474816	0.00	2747689688681476144496640.00	2747689689486999945216000.00	0.00
8430	8960721306810289858	10417382648097474816	0.00	2734513660511690325753856.00	2734513661321000140144640.00	0.00
8445	8960721306810289858	10417382648097474816	0.00	2729422544636063512526848.00	2729422545448000236290048.00	0.00
8464	10540171622868331714	11996832964155516672	0.00	2724416526651516728115200.00	2724416527467000021123072.00	0.00
8507	10540171622868331714	11996832964155516672	0.00	2716686579134931155288064.00	2716686579954000209117184.00	0.00
8526	10540171622868331714	11996832964155516672	0.00	2709773328421928419983360.00	2709773329244999846461440.00	0.00
8543	11629786227170126018	13086447568457310976	0.00	2697737615966550657859584.00	2697737616794000266625024.00	0.00
8559	11629786227170126018	13086447568457310976	0.00	2694667538082108190752768.00	2694667538913999869444096.00	0.00
8598	11629786227170126018	13086447568457310976	0.00	2682206909102809713475584.00	2682206909936999736541184.00	0.00
8616	11629786227170126018	13086447568457310976	0.00	2677285415315624408645632.00	2677285416156999911997440.00	0.00
8632	11629786227170126018	13086447568457310976	0.00	2661698674602571322097664.00	2661698675448000200835072.00	0.00
8649	11629786227170126018	13086447568457310976	0.00	2658310059209621682257920.00	2658310060058000129785856.00	0.00
8694	11629786227170126018	13086447568457310976	0.00	2646700891520704150765568.00	2646700892374999989485568.00	0.00
8711	11629786227170126018	13086447568457310976	0.00	2634486580614234214760448.00	2634486581471999850184704.00	0.00
8726	11629786227170126018	13086447568457310976	0.00	2630684617331930619183104.00	2630684618191999967690752.00	0.00
8739	11629786227170126018	13086447568457310976	0.00	2625303598717488016130048.00	2625303599580999780925440.00	0.00
8780	11382918146049332970	13086447568457310976	0.00	2624474482423083456004096.00	2624474483288999865614336.00	0.00
8795	11382918146049332970	13086447568457310976	0.00	2622878721459174571507712.00	2622878722327999747719168.00	0.00
8809	13057622814359313130	14761152236767291136	0.00	2622573261071114659954688.00	2622573261941000156217344.00	0.00
8826	13057622814359313130	14761152236767291136	0.00	2616942929452399755001856.00	2616942930325000207466496.00	0.00
